t,snr_db
5734,-1.9087093415315275
5735,-4.4628539537522816
5736,-2.4579754680680774
5737,-3.907410090720912
5738,-4.58159348919354
5739,-6.04215100402506
5740,-4.5587806164682885
5741,-4.4861019655518914
5742,-4.793567177965636
5743,-4.308822078362529
5744,-7.2097784510032135
5745,-4.936692970505029
5746,-5.942766847927867
5747,-3.918721324590577
5748,-7.442702642998741
5749,-4.026825116224311
5750,-7.583034809573502
5751,-6.846646827298086
5752,-3.778531510720825
5753,-4.335571275464058
5754,-4.7968476262903925
5755,-5.755921995829096
5756,-6.231416578617576
5757,-5.438216355067799
5758,-5.909597576021533
5759,9.767525057714025
5760,11.183688661347414
5761,9.441742578777312
5762,10.170165691335734
5763,9.769319736950596
5764,8.978318372941594
5765,9.119877697419955
5766,9.753854194301528
5767,7.526024822946873
5768,10.800129730294428
5769,11.212258506569883
5770,9.52924876784363
5771,11.32316799630293
5772,9.066923529151524
5773,9.490790652112718
5774,10.971842674515683
5775,8.60197067075429
5776,10.429898395226894
5777,8.673805308810365
5778,10.033294718759281
5779,8.229105976420268
5780,10.430819607372369
5781,9.955292887647916
5782,9.502779978499836
5783,11.201457782505356
5784,10.121599860947185
5785,10.554495033748669
5786,10.098501782890347
5787,10.178152542645917
5788,11.162431440239189
5789,9.639571627717276
5790,10.990899828938884
5791,11.817812767669931
5792,10.313627043251655
5793,11.403312144980706
5794,10.551803977440086
5795,11.386560776003869
5796,11.679102707613103
5797,11.242943214160693
5798,10.357354722603128
5799,9.46140589812429
5800,8.552504639240004
5801,10.649749093023846
5802,8.440961666234768
5803,9.771624782118256
5804,11.989615525197948
5805,10.02346898328496
5806,10.464243045049995
5807,11.10384222890626
5808,11.2459453196333
5809,9.379954667808786
5810,9.107428179638614
5811,10.862657494588122
5812,10.15175754240748
5813,9.152064390744178
5814,10.31237968106331
5815,9.109083021345459
5816,10.952928928920493
5817,11.10886080779516
5818,8.904695531177387
5819,8.754710617150772
5820,9.928209903896551
5821,9.724198061963671
5822,10.043389193822271
5823,8.93324983950082
5824,11.499972705263376
5825,9.76267543124066
5826,9.666962328197304
5827,9.795998196234454
5828,8.501463730116125
5829,11.51285561244993
5830,10.360335912304935
5831,10.053446660670028
5832,9.79695500882785
5833,9.147354205274468
5834,10.473827389399428
5835,10.281620767649342
5836,10.948459975259214
5837,11.073006709333216
5838,9.444466335442458
5839,9.122374042611861
5840,8.93183895755432
5841,10.142294497241206
5842,9.653578906507448
5843,8.532564180649729
5844,10.738775883438052
5845,10.094387511584188
5846,10.965501696910879
5847,9.30260421895286
5848,9.986209389325957
5849,11.16231709098275
5850,11.376491056098041
5851,11.07060387031635
5852,11.794784616548155
5853,10.79082191389664
5854,11.51616253168415
5855,7.932451630630975
5856,11.342479438641456
5857,9.69652114251918
5858,11.604778842535364
5859,10.885826334579376
5860,12.056305524235952
5861,10.144500889639588
5862,9.658674204477387
5863,11.26142334442979
5864,11.864772417644486
5865,7.472788479998657
5866,10.186217970651018
5867,10.065420407240635
5868,10.737427637142709
5869,9.121546600708516
5870,8.073492189896625
5871,9.104550497395469
5872,9.614715790613682
5873,10.094635737994675
5874,10.035763936614416
5875,10.911493029896357
5876,9.971434869515905
5877,8.740028117341929
5878,11.923301640349726
5879,8.074084662509705
5880,11.736262481965314
5881,12.064955850642253
5882,9.48392050057027
5883,10.331080271253743
5884,7.62517226683213
5885,8.759461290955583
5886,8.348922812710498
5887,10.075861202648587
5888,10.684147028611209
5889,10.968811634499254
5890,10.496987079014637
5891,10.752676595695132
5892,10.499408049285107
5893,10.871706627248264
5894,10.186439729401364
5895,8.597101881264324
5896,8.785245304630536
5897,8.525687382393208
5898,10.671339605518243
5899,9.614678981845845
5900,11.04368253728617
5901,7.675234222909831
5902,11.510219691280396
5903,10.581699922749472
5904,10.75070498933608
5905,9.281525022276956
5906,9.295197516898106
5907,9.592371156330474
5908,10.981983040202417
5909,9.545713167442727
5910,8.105002744629296
5911,-1.3491324587461015
5912,-0.29549202696655713
5913,-1.1552694782525967
5914,0.010143746622831408
5915,2.799175466779235
5916,0.6986307159348547
5917,-0.5378151020377657
5918,-0.6285656246738307
5919,-1.366921566263801
5920,-1.1741686124489248
5921,0.5625246219303752
5922,-0.46011134102825013
5923,-1.3923870700171737
5924,-0.2647777642312414
5925,-0.3509313136016518
5926,-0.1467672162428341
5927,1.5079008810601677
5928,1.0010546104856106
5929,7.981461600013686
5930,10.245324806332523
5931,9.743133826856445
5932,9.525587703600872
5933,9.08978261200675
5934,10.712746004510203
5935,10.363744621570328
5936,11.33301698704092
5937,10.107150059797926
5938,11.081738252073981
5939,7.665460276251098
5940,9.430000930242468
5941,9.701999240729085
5942,8.6304075738229
5943,10.339146933871813
5944,10.271563668250911
5945,10.500689521416831
5946,9.341956673070523
5947,9.76211008441256
5948,10.094860934105215
5949,8.922255931901379
5950,10.806902578999063
5951,11.17667507332222
5952,10.970410366107735
5953,9.609220559744637
5954,8.261405498398446
5955,9.709389421076738
5956,9.33125042083634
5957,10.471711307669375
5958,8.894781218984821
5959,11.63038398319518
5960,9.631524209000375
5961,10.039742681763885
5962,9.637782376279116
5963,9.96127672845694
5964,10.067075571778103
5965,10.031994434071061
5966,9.276386121573658
5967,10.057389776267346
5968,11.776560581646821
5969,11.39961135721787
5970,9.290914139608624
5971,10.685655787620583
5972,11.13971058103872
5973,11.546973448526572
5974,9.687073529940985
5975,8.66125831525094
5976,8.482837044520842
5977,10.2468447644125
5978,10.380905658605679
5979,10.835877438788707
5980,10.935425436536649
5981,9.594728656983994
5982,9.446594672786809
5983,10.924687939521053
5984,10.027046572504872
5985,9.523515765145682
5986,10.483899365293738
5987,9.187302679751836
5988,10.297250999448599
5989,11.269343356012085
5990,9.888981079514464
5991,8.939785615598332
5992,10.035354055145772
5993,10.750144914039412
5994,9.213933100140872
5995,9.42310047807219
5996,-1.299103794292819
5997,1.1875611005563527
5998,-0.3166129542629472
5999,0.30965991582565183
6000,0.15805801707632613
6001,0.9770566826113487
6002,-0.08806773833979206
6003,0.23178257667510296
6004,0.5840349448062374
6005,-0.5548117566928689
6006,-0.452494808248124
6007,0.5280390565442566
6008,1.344702105125882
6009,0.009061812449823427
6010,2.0505490609975876
6011,-1.085199420790403
6012,1.2136997440540556
6013,1.1656675726445545
6014,-1.7767358636617139
6015,0.1862677183795811
6016,0.2667891335997314
6017,-1.771049673276807
6018,-0.4354582974277292
6019,1.7797076199047603
6020,-1.053004559748927
6021,1.4229460068591178
6022,-1.52022077832352
6023,-1.3091733900587013
6024,-0.1556126051524029
6025,-0.8252193228471596
6026,0.5661591438434592
6027,-0.6968180997544015
6028,1.0132151177346596
6029,-0.5835916039616907
6030,-0.3489431002673779
6031,1.4366688794185167
6032,1.3547049419198889
6033,-0.5822732571451248
6034,-1.117559670872489
6035,-0.07182436777193701
6036,0.2812870034408569
6037,-0.1951956320174769
6038,-1.7540139453389414
6039,1.4852968636895467
6040,-0.2075456147381602
6041,0.37229827704136276
6042,2.420521790373013
6043,0.12385963449333373
6044,-1.2857860445062945
6045,-1.6264487860359904
6046,-1.0612309673664742
6047,0.8531402636135952
6048,-0.4961999770633003
6049,-1.2494522272709625
6050,-0.6667036442226448
6051,0.2384440210738514
6052,0.008816786572685783
6053,0.19637936509621864
6054,0.7345070440001477
6055,-0.7461746651480092
6056,0.48445780600602123
6057,0.2004510935969538
6058,-0.40916924752090916
6059,-1.8175500026004678
6060,1.141849263695389
6061,0.41632411043849393
6062,1.7921427039416418
6063,0.6798119842350633
6064,0.3475839565981365
6065,0.2640757196638189
6066,0.7376347403105827
6067,0.11293850272200665
6068,0.7896570221024979
6069,-0.31504082670736566
6070,0.7273532388350893
6071,1.1264105099844135
6072,-0.21436596919255702
6073,-0.7255124481152712
6074,-1.336582075164553
6075,-1.111485320369325
6076,1.153014909977903
6077,0.5742721471521888
6078,2.4381794869369378
6079,-0.06807856787672885
6080,-0.4731205738578678
6081,-0.08081083778067608
6082,-0.1105111395705814
6083,1.6906607523014743
6084,1.4163358174501255
6085,0.3846145506362626
6086,1.1753285852048385
6087,-1.2752068614402876
6088,0.2681319975397525
6089,-0.8211375191200746
6090,0.14861571228277737
6091,-1.1718604177769467
6092,-1.4774790766686936
6093,0.7627515100039726
6094,2.293494203309661
6095,0.6979183567941549
6096,-0.3960611374366646
6097,-0.018047739152548634
6098,0.8816930247008412
6099,-0.05092681372501996
6100,-1.1487051763393998
6101,0.64923134367519
6102,-0.6335787400055174
6103,-0.03961913653201449
6104,-0.5291369580065559
6105,-0.917623025979159
6106,-0.12578719861122023
6107,-0.09291396190999973
6108,0.5278721093446181
6109,-1.0039184204891403
6110,-0.8691680310686715
6111,0.22522142184871863
6112,-1.7703146338321272
6113,-0.662315708861504
6114,1.4245658264826497
6115,-1.5199160473399391
6116,2.2064802246882405
6117,0.5167587398760227
6118,-0.3513032953795271
6119,-1.0776802363309552
6120,0.27727677812204354
6121,-1.9963021843062838
6122,-0.1458218449048116
6123,1.0943502567372512
6124,-0.9866989968181816
6125,-2.262867701829784
6126,1.5832165311233242
6127,0.22624248364487248
6128,-0.3658095496052623
6129,-1.0398616593729026
6130,0.3079962006734831
6131,-1.1704982295405173
6132,-1.4049769033401347
6133,-0.013039987659135098
6134,1.1912064637856703
6135,-0.36262178039369564
6136,-0.9621976348327794
6137,-0.655164393599862
6138,-0.3069458894733041
6139,-0.6577649232732431
6140,-0.3602978254683288
6141,1.1115426663086845
6142,-1.7371208842599979
6143,1.1329942939733153
6144,-0.1071245371135458
6145,1.3834125256680938
6146,0.883556905009695
6147,-0.6727675831042783
6148,0.924363897508219
6149,-0.3578089473612655
6150,2.0797351962456334
6151,0.5536531350573586
6152,-1.1023699726152514
6153,-0.16386517871580145
6154,-1.6243967895283338
6155,-0.3481233425645036
6156,0.44855499943076943
6157,0.35148871035657936
6158,-0.7128753680918921
6159,0.021628076569218835
6160,-0.5503979171536415
6161,0.13868868664926887
6162,0.9490743468914122
6163,-0.2516776562314386
6164,0.7151940349995474
6165,0.06312946460877031
6166,-0.03522656971926611
6167,0.9305609726578551
6168,0.3775253756032435
6169,-0.1568386215981574
6170,-0.4876146382880796
6171,0.578921144349871
6172,0.4794655740818833
6173,4.83402935409138
6174,5.200276339586121
6175,4.58017015217124
6176,3.2586981259733703
6177,5.206907134403778
6178,7.149989199270667
6179,3.686145051739485
6180,4.1648585628867165
6181,6.256961560428886
6182,4.882241346143964
6183,5.063685945125269
6184,4.161433930610443
6185,5.849462052768534
6186,5.379803577062732
6187,4.173888525392825
6188,4.380284182859963
6189,5.159755153310481
6190,5.840516067153369
6191,3.8289422288239745
6192,5.100974987405588
6193,2.8430844269802433
6194,4.139662640446698
6195,3.763530583763208
6196,3.172899678002752
6197,6.251906267544863
6198,5.307308598259902
6199,6.006733052295774
6200,3.9443501912686614
6201,4.651058688908663
6202,4.4226096696436334
6203,4.9217877023943615
6204,4.002987484657244
6205,9.329162184845176
6206,9.712358445069041
6207,9.281423659252681
6208,8.923746667310365
6209,10.419770175609823
6210,9.205864201703264
6211,9.668560449082465
6212,9.629827486728663
6213,7.800010504606355
6214,9.9819287468119
6215,10.314734039646561
6216,9.331968209595335
6217,9.72336518866112
6218,10.788849516039939
6219,9.944341692676257
6220,9.812998688079348
6221,11.055379419069885
6222,10.935174449464334
6223,11.220865794814584
6224,9.180636712139517
6225,10.892578943186916
6226,9.052462851576617
6227,10.649583865785228
6228,8.493155391191586
6229,10.523253672868059
6230,8.579475727975732
6231,10.903365282988453
6232,9.76720580616074
6233,10.703739537966248
6234,11.155694994394295
6235,9.030250572353511
6236,10.073466620417099
6237,10.383141767019076
6238,9.370593551757928
6239,9.781382574665384
6240,10.423655382362977
6241,9.882211491781394
6242,10.53330278228942
6243,10.325089939861867
6244,7.994383695112683
6245,8.442404455559556
6246,11.226347957069919
6247,9.90550748695641
6248,10.32572444497231
6249,9.756757613706613
6250,10.722844526061937
6251,11.75088417933943
6252,9.752360406877273
6253,9.907395080187975
6254,10.403442465305249
6255,8.159977389179824
6256,9.061502511515862
6257,9.265444374766076
6258,8.710202238100559
6259,9.111772697199552
6260,9.208621233826138
6261,10.214622443368071
6262,10.238298469104603
6263,10.315596107816283
6264,10.273345581302275
6265,9.699540082475014
6266,10.715616791755789
6267,10.009979325407219
6268,10.075920364219213
6269,8.982743252299437
6270,9.966911826847902
6271,9.746235229046563
6272,9.493495835099546
6273,10.687135220713634
6274,11.612828908032155
6275,11.292555647100306
6276,10.500957823770028
6277,10.462295093571498
6278,9.58567669918175
6279,9.85047942675393
6280,10.742641150435666
6281,8.758673107575957
6282,7.882170534769246
6283,12.507806810357382
6284,10.249465363257817
6285,10.621112437517702
6286,11.159125677032561
6287,10.175486012801374
6288,9.035294959943348
6289,11.113159253736137
6290,9.922412007957567
6291,9.794930278123712
6292,11.260027618905468
6293,10.561296358530987
6294,10.390314597454685
6295,7.755815262342974
6296,8.857470045287982
6297,9.439935811619497
6298,8.972061700471784
6299,9.309675886636997
6300,10.034584886905199
6301,10.147851724478338
6302,11.680117036273893
6303,8.282736243450486
6304,10.084708743490706
6305,10.025789472269677
6306,9.305465342207583
6307,10.332466162446439
6308,9.278623241173385
6309,9.572076367687194
6310,9.994668762902652
6311,-3.4722226390825526
6312,-3.5596016126014174
6313,-6.864973025979706
6314,-5.8262835840353375
6315,-4.301678106281499
6316,-4.42268035660444
6317,-5.645383777209357
6318,-5.849425008930984
6319,-6.484521447843184
6320,-5.205526972701287
6321,-4.226763647828957
6322,-4.954178670092728
6323,-4.396650508499251
6324,-5.078061628918601
6325,-4.852605968801812
6326,-4.2610945199370205
6327,-4.062692897323996
6328,-6.000753756708397
6329,-3.890864618460519
6330,-4.502523931265317
6331,-4.960485375422253
6332,-5.936280280235806
6333,-3.6537488934442885
6334,-3.895636962466439
6335,-1.1066921717443259
6336,0.731777352461029
6337,-0.24615347002217736
6338,0.54112570277748
6339,1.2672692010533504
6340,0.1312750567841134
6341,0.022721540084789736
6342,-0.7870759261938243
6343,1.487176144801349
6344,-0.34962206513691657
6345,0.17982168550881572
6346,1.0046492121445185
6347,0.18299049716087656
6348,0.7348054863882444
6349,-0.34762086619248395
6350,-0.02304453658594663
6351,0.8416485063172617
6352,0.1507883120045111
6353,-0.44453935284390467
6354,-1.5865317856168033
6355,-1.12241110247138
6356,-0.3735937707649674
6357,-0.9245419063541489
6358,0.4569563318094579
6359,1.0253627392064009
6360,0.5277496594117066
6361,1.0511132704226007
6362,-2.224251087271441
6363,1.3409037266180928
6364,-0.11149231109772748
6365,1.499060001401119
6366,0.14368789740289903
6367,-0.6444694241962764
6368,-0.35477188197336834
6369,0.6696685273491213
6370,0.2305429175372487
6371,0.32194131844291135
6372,-1.5001404468512225
6373,-0.6623630136482968
6374,0.9165326307724212
6375,-0.06286601249831204
6376,2.0303140620181233
6377,-1.512105614577016
6378,-1.4050035236343887
6379,1.3447147380746942
6380,0.1708243654559879
6381,-0.1803689420126542
6382,-0.2307416384656731
6383,-1.7287123956065955
6384,-0.17343843784698373
6385,-1.26488230236183
6386,-0.9426260370340689
6387,-1.1975421401976545
6388,0.6213976427280168
6389,0.36374848922443215
6390,-0.11639100430858053
6391,2.206286149983703
6392,1.4102112355800482
6393,-2.02071336390515
6394,0.9390604919173466
6395,0.8699074653734364
6396,1.1059243779335597
6397,-1.0415610958619688
6398,0.4675979874114371
6399,-0.7230930071725016
6400,0.030296113496727776
6401,0.40132554672848225
6402,-0.3912922253858656
6403,-1.6781792091951386
6404,1.3011705329615006
6405,0.7996680482021112
6406,-0.785734796320962
6407,-0.2583193160179033
6408,1.211154379388437
6409,0.5428954391151257
6410,0.5612541692508666
6411,0.6769170270595736
6412,1.0612430403514053
6413,2.20261051438797
6414,1.640260817989628
6415,-0.5154777166592673
6416,-0.6358940140849277
6417,10.022746492932813
6418,11.087566932293601
6419,8.575532107978473
6420,9.674615810714828
6421,9.523983499667098
6422,9.620449103684695
6423,8.90494116136612
6424,10.486080625724197
6425,9.43759862926579
6426,-1.9456883865453793
6427,1.0618184590453532
6428,-0.280510732570337
6429,0.09854222767487282
6430,-0.7879880498988403
6431,-1.5947389913156733
6432,0.16438876474185252
6433,0.6401600309405645
6434,0.2420965387638058
6435,-0.048856282050442346
6436,-0.2017350895489216
6437,-1.0705062520807624
6438,0.4012670619072909
6439,-0.07471588635560966
6440,-0.27901248400160994
6441,-0.09569095185564803
6442,0.967770426821894
6443,-1.762166728720128
6444,-0.439303633058533
6445,-0.9152596702106927
6446,-0.8442422811686313
6447,-1.6711968495766278
6448,-0.9201887414110941
6449,0.949213439089741
6450,-0.9941019357514872
6451,1.43217990818524
6452,1.060898678188133
6453,-0.7991838000982041
6454,1.1559676804386814
6455,-0.4681528295652911
6456,-1.7278987376874644
6457,-0.6795949862264982
6458,-0.7157758549978279
6459,0.13732559828524893
6460,-0.2828889404198998
6461,1.2115973250439096
6462,1.3993356277678668
6463,0.06023056995274059
6464,-0.2741929907389986
6465,1.1377128876539322
6466,-0.9056838480501469
6467,0.1771452852886584
6468,-0.667011417862906
6469,-0.1837551142517052
6470,-0.417114458906407
6471,-0.11746559670133869
6472,0.20893847008900057
6473,0.6034742484388173
6474,-0.0046525470440829985
6475,0.5718908106895002
6476,1.0003003554231595
6477,-5.636182065145537
6478,-4.41309834801593
6479,-4.813421645483905
6480,-4.549579464609357
6481,-4.240180403404906
6482,-4.222289118732045
6483,-3.2769103498968057
6484,-6.598701212998018
6485,-5.380635130529941
6486,-6.275880066250431
6487,-6.019800210061299
6488,-4.62496887734309
6489,-4.037826782529547
6490,-5.44760396433483
6491,-4.915781092558809
6492,-3.7813699001329497
6493,-7.362063339581187
6494,-5.242769836220108
6495,-6.755898611884231
6496,-5.925356692542898
6497,-3.8453925534156737
6498,-5.192991224625718
6499,-5.311947372081106
6500,-6.477463904615718
6501,-5.528051312287544
6502,-5.2108399411469914
6503,-4.7125781532349835
6504,-4.8393485476707685
6505,-5.953481935423026
6506,-5.468425648220394
6507,-4.907412079395135
6508,-4.599474152064986
6509,-3.939892671376013
6510,-4.106824289817886
6511,-5.256073146970176
6512,-3.2068049196043846
6513,-5.424662945253341
6514,-4.891303260912911
6515,-4.930454331842762
6516,-5.45650864424697
6517,-5.330956765274489
6518,-6.090164526043956
6519,-5.690938645262388
6520,-5.641953663405052
6521,-4.027815138123807
6522,-3.367621157707738
6523,-4.006177550496485
6524,-4.596086635973882
6525,-4.689527898743019
6526,-5.8319153770451795
6527,-3.6121639816416873
6528,-3.434533110625458
6529,-4.705337748213041
6530,-4.006977077811383
6531,-4.078852222074121
6532,-4.537976206315311
6533,-6.005157402414607
6534,-6.190507443194655
6535,-4.321819471758841
6536,-4.794927146184819
6537,-5.72793003474644
6538,-6.090718349418057
6539,-5.66881878926629
6540,-5.3229991853731615
6541,-4.758209290053459
6542,-6.179101069531939
6543,-4.717752114667555
6544,-2.5484705098222764
6545,-4.300585425397804
6546,-4.25033706889665
6547,-5.84348347386951
6548,-4.305048559810574
6549,-5.070395021969547
6550,-4.606375323053527
6551,-4.6523722366356335
6552,-4.67522472807409
6553,-4.636326619507402
6554,4.897095557020873
6555,-7.04326813292981
6556,-4.63475628192247
6557,-6.610210263327222
6558,-3.842026519226709
6559,-5.804597364067552
6560,-6.388218022795269
6561,-4.71677945121537
6562,-4.703978835837202
6563,-4.918758991349274
6564,-4.5150088552111844
6565,-3.994494137102183
6566,-4.2661498280339725
6567,-4.154053954361721
6568,-5.990856391243776
6569,-3.909435483943066
6570,-3.663358470270649
6571,-3.1476235147771945
6572,-4.908252851094539
6573,-3.8607631963950855
6574,-5.8667374748914
6575,-3.5045857567321805
6576,-5.022734079936396
6577,-5.3668007318474436
6578,-4.796915491098146
6579,-5.055675574425639
6580,-4.212043506485005
6581,-3.4037674967265725
6582,-3.401118567537023
6583,10.350959851973082
6584,11.504445172594645
6585,10.113053110805508
6586,11.287111095512522
6587,10.093943783098366
6588,8.69517728450909
6589,11.101116088512928
6590,10.598120596073258
6591,9.998468657924258
6592,9.82244552422602
6593,11.109003465223168
6594,9.09772817811547
6595,11.265120545691133
6596,11.50146441170925
6597,10.022306135975029
6598,10.771719374010772
6599,9.839856853635109
6600,10.461244441685098
6601,9.904953191632014
6602,11.080618394352278
6603,8.839152919132665
6604,11.119156708520139
6605,9.912267027496629
6606,9.28202530181095
6607,11.196282060378804
6608,9.726962605578514
6609,11.413342047956242
6610,8.926153982151572
6611,9.842110587558981
6612,10.124186582446853
6613,10.487458540360343
6614,10.952000995798974
6615,9.05349332777126
6616,8.952251708822187
6617,10.603262348798175
6618,10.670672277840293
6619,9.964429747650454
6620,10.534864988441612
6621,10.86880385619793
6622,9.77014498294642
6623,10.233085159681195
6624,10.183709380218879
6625,9.387208318311941
6626,9.939449939878505
6627,11.138539286201226
6628,8.258096110688149
6629,9.86486943545217
6630,9.840240519570342
6631,9.421791777764051
6632,10.596508880309406
6633,9.09405369275601
6634,10.037854586921924
6635,9.645283301477342
6636,10.48927612299815
6637,9.685805756617862
6638,9.283430785062745
6639,11.842468381448544
6640,7.114984633713911
6641,10.108120764185715
6642,9.491707213748453
6643,10.120614857862272
6644,9.812451348822972
6645,8.390892500130338
6646,10.567102791090598
6647,9.417725283954548
6648,11.850233400305656
6649,10.29309943512344
6650,10.542251453992751
6651,7.790125896572152
6652,10.7346057439711
6653,10.626951646492254
6654,10.451321295881979
6655,9.601061703123323
6656,12.212677520791505
6657,9.94817871436883
6658,9.836196793729274
6659,10.80023976974428
6660,9.530102976401277
6661,10.935419962707043
6662,9.477789761454021
6663,7.629787575139444
6664,10.176089532092387
6665,9.643067764429288
6666,10.439719052219715
6667,11.093790557776751
6668,10.624076109350392
6669,11.489834190480195
6670,10.225411332012047
6671,11.317368805969688
6672,11.059000784992138
6673,8.93649657413191
6674,9.44009467373847
6675,8.783086976452267
6676,10.70037953727714
6677,9.266232500516537
6678,9.783851281272678
6679,9.080289011575955
6680,10.585111893472588
6681,10.164192577574665
6682,12.437739163221448
6683,10.81579405170709
6684,10.569645636607001
6685,10.546914322975045
6686,11.723824864948392
6687,10.45094691288134
6688,8.12999496087636
6689,9.207129348858356
6690,10.961390202521406
6691,9.601684934236845
6692,9.550426847508552
6693,7.355988964262288
6694,9.53149416347784
6695,8.021556445213218
6696,10.079732758533915
6697,9.54747597577826
6698,9.075849921887288
6699,8.798892635033013
6700,10.303276730840741
6701,10.389895093836163
6702,10.51566047050965
6703,8.072747124663088
6704,8.462616107091936
6705,10.777926323584815
6706,10.05903463097683
6707,11.099437511488881
6708,9.852752533510897
6709,8.354634811136414
6710,9.681248733734563
6711,10.435834302659499
6712,9.770308039799945
6713,9.098881447107571
6714,8.863093111503606
6715,12.080579807575779
6716,9.867774243818912
6717,9.550155168543151
6718,10.966814545063437
6719,9.323297919642206
6720,9.809029260618559
6721,9.11568718074967
6722,10.295436052697791
6723,10.103594260768874
6724,10.184563583292423
6725,10.048010298126236
6726,10.08133962906751
6727,9.998463594421512
6728,10.66662100299447
6729,11.677292439542825
6730,10.316177499101489
6731,11.195316207946146
6732,9.503746278490468
6733,8.685448154155074
6734,10.36379301445901
6735,10.660111399199664
6736,9.479144842212891
6737,11.971906729221272
6738,11.198837753400323
6739,11.02348466090831
6740,10.145950278444385
6741,8.760624439637734
6742,10.116421478120428
6743,9.922503584213283
6744,11.992007719049663
6745,11.391256702195536
6746,10.406122331243582
6747,10.413810090022885
6748,10.805460593662204
6749,10.278752925951997
6750,10.885683340807708
6751,9.470604638724714
6752,9.533098396268201
6753,9.478330328669992
6754,10.098130286234987
6755,8.879238529770936
6756,8.643572354109502
6757,9.684955994574032
6758,9.97316361446364
6759,8.61422758614264
6760,9.694797808604184
6761,8.253865157556113
6762,12.334066944716806
6763,9.42530530408999
6764,9.680033520437426
6765,8.41877532044319
6766,9.74544722210463
6767,10.490985950679136
6768,9.326534098761009
6769,8.483430614380445
6770,11.662276312856395
6771,10.217687315753198
6772,11.060392505404922
6773,9.327915301040667
6774,9.063104987798123
6775,11.296178536367346
6776,10.249803498920443
6777,9.961365158013404
6778,12.04333272905962
6779,9.98497393314829
6780,10.532056546530505
6781,9.803896983049983
6782,10.174044522391549
6783,8.962485423514023
6784,10.89729948066672
6785,11.22689292295631
6786,8.399137602774312
6787,8.285336674387803
6788,9.687747022339142
6789,8.132204348772637
6790,8.4891105119594
6791,10.641542365343536
6792,8.861711738151058
6793,11.795612933538502
6794,8.7932835014996
6795,10.790916832947412
6796,11.010098718741848
6797,9.989839764814672
6798,9.55609333775113
6799,9.224068411293006
6800,10.15519506113187
6801,10.364631878354409
6802,9.73265233090606
6803,10.449432123508638
6804,11.295280905022706
6805,10.249843533394433
6806,8.982675323885868
6807,11.569750876710012
6808,11.590858850980213
6809,10.194633906871909
6810,9.439249479627483
6811,9.230034747719953
6812,10.706587485045883
6813,11.318112245797957
6814,8.945869596392228
6815,9.012064402575
6816,-0.16524692450853587
6817,0.3558108789802105
6818,-0.2078057110573661
6819,-1.3237709914847524
6820,0.5720522845726498
6821,-0.7857135903332177
6822,-1.602463560687557
6823,0.211589012031907
6824,-0.16223423516969274
6825,-1.0642351196379511
6826,-1.1476699252451639
6827,-0.08121424950115262
6828,-0.04965979303804515
6829,1.8165686082890566
6830,-1.1976211356914557
6831,-0.9852121248297068
6832,-0.9040741444983675
6833,-0.5000194110439888
6834,1.6827953110805118
6835,2.7836320802336227
6836,0.565116856685769
6837,-0.6117902447902192
6838,2.827611526678092
6839,0.6972929067299972
6840,0.6419948333963262
6841,-0.9019489926767659
6842,-0.24123078279143242
6843,0.11169742810505763
6844,1.2547844875847503
6845,-1.2742699474454093
6846,0.59398688951994
6847,-1.736222914541621
6848,-1.0790365964555468
6849,2.1470193476022206
6850,-0.17963440471323833
6851,0.7984127556161128
6852,-0.1478502821885795
6853,0.6946329585641376
6854,-0.3680936250115521
6855,1.5972079423298509
6856,-0.05512541514648681
6857,1.8912254339787296
6858,-0.5477772176950817
6859,0.2963950571734776
6860,-0.15501883582483672
6861,0.2946970980176688
6862,-0.2988230897100542
6863,0.36603085954343595
6864,0.04894740881580394
6865,-0.2393568561393632
6866,-1.285809804707447
6867,-1.3833903573287192
6868,0.3243620289748235
6869,-1.5315322587363542
6870,-0.2143740110259493
6871,2.105539689631018
6872,-0.4882471673462516
6873,0.8802161978718617
6874,0.3515694149454107
6875,-1.1947047933683408
6876,-0.36498520477589763
6877,1.540548919158584
6878,-0.27406860055029714
6879,0.6453909648418428
6880,0.0430189074589988
6881,0.5957654452107979
6882,1.0675488417634922
6883,-0.7570510301425254
6884,0.44825238537282297
6885,0.5852101278615709
6886,-0.5882696961208129
6887,0.8857233376510241
6888,-1.3496649486935723
6889,-1.954221036404871
6890,-0.16867880762472642
6891,0.4000657065108707
6892,-1.9369475079537632
6893,0.41353983962938035
6894,-0.3820116691999259
6895,-0.40516226305983327
6896,1.184555443515966
6897,0.3764827110039179
6898,-0.4275158309123528
6899,0.3040842171891609
6900,-1.5743293403700505
6901,-0.754162989871794
6902,0.32814256453900736
6903,1.2123846026025138
6904,-0.18312790986772828
6905,0.32666425971697993
6906,0.7022674820777914
6907,0.9872909418045673
6908,0.5825966439270471
6909,0.7350503121124191
6910,1.2492129891857926
6911,2.2791956986837567
6912,1.8274456067219742
6913,1.0095522297893718
6914,-0.777109645453364
6915,-0.18848453249217045
6916,1.3847993501336093
6917,12.246416942852479
6918,9.481203836795407
6919,9.340492391718342
6920,11.548296218361939
6921,9.202079559129713
6922,8.408099037038589
6923,10.931586418020487
6924,9.382720831787623
6925,10.531880420723338
6926,10.504100213921713
6927,8.067728791176371
6928,9.130870405968071
6929,9.066365394757984
6930,9.054120370147363
6931,9.982704643808512
6932,9.316632126905237
6933,9.866468841556216
6934,9.438017434872915
